"","qso","lnte","m","Sro","srmax","td","vch","vr","ko","cd"
"150",1.04817519587556,1.01596409004143,0.852307135859915,0.932767718292336,0.333697693082903,1.03670366846479,0.908558813203805,1.03958355568837,0.979679460015189,0.937302200836969
"151",1.04853018615865,1.03765533449697,0.854809427170572,0.931765265650094,0.329439219130239,1.03545387842986,0.909542073393521,1.0408101489516,0.976773697122147,0.939361058962519
"152",1.04884444839728,1.04091993427152,0.85642280267081,0.931271942070444,0.331882253203436,1.03541838003373,0.908986873090964,1.04133340667852,0.975973858698359,0.939501754455442
"153",1.04865012102259,1.04604507523294,0.856616854315205,0.931263017918616,0.334925880163301,1.03419879574628,0.910113028343724,1.04227900319992,0.974432685711308,0.940869888113612
"154",1.04857782361659,1.04024916825162,0.853029145223921,0.931585001445053,0.336378142770792,1.0350354110456,0.90741635730889,1.04158261178588,0.976692485412057,0.938995475864811
"155",1.04846244436023,1.01780535246213,0.851836309343422,0.932572333301716,0.344654610965929,1.03662041825271,0.905586062986807,1.03995207421937,0.979710506078355,0.936533785922958
"156",1.04774962406735,1.01722056827856,0.864487722537256,0.932564960696509,0.375785154499784,1.03055275841926,0.92120770980976,1.0449803229366,0.969452055477123,0.947760213268164
"157",1.04789193195887,1.00831840508278,0.839453835180285,0.932982341052995,0.353802541259127,1.03604370099231,0.904472496658889,1.03934589840005,0.982683130131251,0.936168892482535
"158",1.04796768114056,1.00534058729342,0.841032561220159,0.933764345339223,0.35642362733589,1.03653452856494,0.904889755833658,1.03903303405509,0.982145495904768,0.935568643617808
"159",1.04820115739072,1.00936565834842,0.857995840592391,0.9358627709355,0.326651729000919,1.0371252740872,0.908559083479105,1.03836386369141,0.976831673771033,0.933967546140197
"160",1.04840587802964,0.999523012670251,0.854434563351468,0.934527758952935,0.350692318136415,1.03745768901962,0.904751715035225,1.03867437198834,0.979840596006953,0.934008142833788
"161",1.04846972859723,0.995830359511214,0.860364012593172,0.935476886819962,0.347308999585447,1.03746764526842,0.904385683406072,1.03842633751439,0.979274880560721,0.933407215468163
"162",1.0488252269576,1.02267484464555,0.874358314035425,0.935268958247099,0.312938146815658,1.03691471208488,0.905549806203246,1.03886291033701,0.972084608625001,0.932518451495148
"163",1.04946162373612,1.02143451891493,0.872482156796396,0.933703323864798,0.331690375212281,1.03679207397704,0.901799178353716,1.03968430674753,0.973838065812702,0.932995989820779
"164",1.04973236479025,1.04844675560688,0.877968066501695,0.930279646877128,0.327328385168332,1.03495617181633,0.902415046512004,1.04204081816216,0.968153489367033,0.936112040619792
"165",1.04888052508323,0.997236802015836,0.870888045651937,0.936163757227127,0.337876876433283,1.03742524455681,0.902072277370963,1.03875012329608,0.977343837635421,0.932943811615724
"166",1.04953572804007,1.00027775273601,0.877989582356459,0.9369609709638,0.341647116300474,1.03763106167495,0.900741256853451,1.03907690395059,0.974862002815531,0.932045903007228
"167",1.04900454328516,0.993918305118455,0.877798399449285,0.93732562923647,0.337935964283566,1.03743807923298,0.90182736439401,1.0386342871326,0.975978457928413,0.932274035848945
"168",1.04948399283093,1.0284688965644,0.897514843780912,0.94258468416963,0.282907830115812,1.03623694587872,0.904588531694444,1.0375654132342,0.965137367076434,0.930181406182221
"169",1.05036834161416,1.01826759169852,0.889689939513482,0.938197186899772,0.326182524262875,1.03715626675711,0.898775433862549,1.03935096373836,0.970196066272999,0.931782391812973
"170",1.04952460699622,0.997141565819866,0.890085715624191,0.938709226110591,0.335334173403512,1.03774885630134,0.899166193608514,1.03891981376459,0.973345536238066,0.931338544591698
"171",1.04917974208859,0.99430140070004,0.891849169305823,0.938324387885986,0.328206556154761,1.03753136123037,0.901343528921199,1.03875638656884,0.972724034967028,0.931911270626888
"172",1.04988093143885,1.00014892384047,0.898208155306169,0.940693766609803,0.329555923431685,1.03769430349225,0.90114429249095,1.03888858123139,0.969223031411187,0.930613971198621
"173",1.04917392514188,0.992953312136861,0.897951136713324,0.939822471802307,0.327252049928832,1.03730019953057,0.901696498405886,1.03867734923698,0.970798784433835,0.931257430703885
"174",1.04917806438294,0.992907813306568,0.900391569278093,0.940112820783267,0.329327770983928,1.03727435679318,0.90142337672631,1.03865841333536,0.970257039630039,0.931225019440642
"175",1.04895483608274,0.991380430567334,0.90211479416962,0.941398254272259,0.326736193570454,1.03701855150629,0.902190037568416,1.03848257484599,0.968775278723091,0.930859940404865
"176",1.04877039307098,0.990775692650225,0.903647930088362,0.941950129307036,0.327590154314781,1.03692702507721,0.902518140605802,1.03841323104798,0.967889616956424,0.931209511663854
"177",1.0485186161783,0.98947190715882,0.905350891406898,0.943672965757982,0.326291540888199,1.0367237768864,0.902881843850583,1.03820691953027,0.966613770942074,0.930539778241456
"178",1.04824154002122,0.988533867244021,0.906502524689413,0.944894404697254,0.326304853672723,1.03658494389577,0.903258242297918,1.0380604525863,0.965514798285992,0.930387899589041
"179",1.04835412426216,0.990731424636287,0.906039714066523,0.945628355094435,0.335945759153651,1.0368742004413,0.902608850772922,1.03808364526659,0.965312189216028,0.931026120782901
"180",1.04823339241103,0.991768791093524,0.90815404170289,0.946076113734575,0.341127424200717,1.036885740966,0.902007742958904,1.03816306873467,0.964476185455256,0.931102520108551
"181",1.04819510167822,0.994741768144815,0.910416124647902,0.946485325238232,0.345733034739395,1.03687982788524,0.901756020056166,1.03854176930569,0.963322849276616,0.931824075166358
"182",1.0353493174228,1.03784146978012,0.952926238965109,0.977315971698496,0.164154788340331,1.03107680292881,0.954347449245187,1.02741502190503,0.959674834608476,0.946925752851926
"183",1.04637018695921,0.998335267743264,0.915741521575864,0.948126355816979,0.300955606681616,1.03810452858414,0.902388984312487,1.03830983851836,0.963601571462501,0.932728572910531
"184",1.04556987539931,0.999794351521668,0.917844773628414,0.950040565397547,0.284369635273581,1.03827805950323,0.905498511299688,1.03764098743577,0.963082778641006,0.933229183121734
"185",1.04528297608024,1.00128872439725,0.919429914371466,0.950644498277635,0.282960442810393,1.03853587088831,0.90709018087647,1.03729327264608,0.963768118701609,0.934344448731741
"186",1.04459550575938,1.00042286378252,0.919062366333303,0.951889705580931,0.275452070252318,1.03833616841984,0.909406061906549,1.03676915138718,0.962499003617774,0.935034286623797
"187",1.04588607492754,1.02196554783435,0.93563583044478,0.958103536301898,0.216733134167595,1.03843364811704,0.923271116393171,1.03297804690272,0.955295474612193,0.933923930916439
