"","qso","lnte","m","Sro","srmax","td","vch","vr","ko","cd"
"1",0.0139073672847969,0.0251730492636842,0.033910215558031,0.0191234514698162,0.064199200103888,0.0219483217423443,0.0182469425347346,0.0188842989175781,0.0273185514624855,0.0256633160721282
"2",0.0133653262645872,0.0251188683881433,0.0344756983000189,0.0184201731287814,0.0634848909996672,0.0210476228416028,0.0174796204069232,0.018070091006971,0.0265372759327351,0.0245710797827649
"3",0.0135083516254479,0.0252749186781072,0.0351743281279649,0.0185524789050972,0.0642198832144515,0.0211278126584331,0.0176516387037635,0.018230684946053,0.0267706971320384,0.0246932767994098
"4",0.013612793388123,0.02533617312954,0.0359662809324319,0.0186693206706198,0.0644946162940202,0.021163381679489,0.0178053806049007,0.0183880084240788,0.0269169190106346,0.0247174789628344
"5",0.0153995337900965,0.0252930995433591,0.0361295065223101,0.0211893296966629,0.0750711685950182,0.0241645676605148,0.0203155749206751,0.021025889404997,0.0308727748095629,0.0304375808028452
"6",0.0146095960045639,0.0257781019830918,0.0370021089975302,0.0198992375855066,0.0675928955743036,0.022574237654328,0.0190669654921849,0.0196745035455005,0.0285240647054705,0.0265479660454366
"7",0.0146499096418569,0.0258717587938725,0.037668042736949,0.0200869697575384,0.0677379783393866,0.022727415559365,0.0191062710564228,0.0198689741396913,0.0286782265404517,0.026669941148623
"8",0.0141209759098917,0.025544904420336,0.0384035976847936,0.0194381636257771,0.0661621164079153,0.0221092877952001,0.0183480750789349,0.0192490016744172,0.0279221638141479,0.0256881670655872
"9",0.0159338055129581,0.0257366999631248,0.0385466506496775,0.0217879629516244,0.0733517001183907,0.0247440262613258,0.0208703260561065,0.0216642582752967,0.0310863442600957,0.0299850064634267
"10",0.0159808889846016,0.0257094918522473,0.0391390815598319,0.0218901965929467,0.0739066502663079,0.0249623885079539,0.0208271546981769,0.0215660245304762,0.0311818391790496,0.0298740872206136
"11",0.0162446130557322,0.0259633977005523,0.0396233337746841,0.022293374102372,0.0740907291686332,0.0252364932869141,0.0211335570890491,0.0218682717152809,0.0313500893742716,0.0299203304868118
"12",0.0151491322947857,0.0258983723349799,0.0404050581230404,0.0209610617137594,0.0688992804574366,0.0237893419728171,0.0195165876942514,0.0207204311269426,0.0295600028150193,0.0275350202940013
"13",0.0151549462473185,0.0257873607297944,0.0409821257496516,0.0209893698572281,0.0688869659815773,0.0238702498003882,0.0195339830745839,0.020788701540638,0.0295792397449751,0.0275488401927403
"14",0.0151445054079941,0.0255745218846028,0.0416291591468376,0.0209575740674034,0.0685366764317489,0.0237910693292648,0.0194990393544106,0.0207859769824929,0.0295190140110149,0.027430216888726
"15",0.0149819115884522,0.025271039534921,0.0422710942739939,0.0207178680873608,0.0677513185673719,0.0235488437855232,0.0192954030405094,0.0205994511755083,0.0292438897203826,0.0270787054324692
"16",0.0155422299950322,0.0253756077394522,0.0428654317913882,0.0214122539204423,0.0686407090639113,0.0240592394706483,0.0199551437565769,0.0212764184359885,0.0298989616871627,0.0277981421325247
"17",0.0166356068032888,0.0252970651377912,0.0428450769785525,0.0227330169591207,0.0729156483604796,0.0257689095166811,0.0214049076531584,0.0225910152531264,0.0317669630939021,0.0302997409551624
"18",0.015119495503237,0.0247947999141167,0.0438752523100566,0.0208336125299037,0.0668153864294497,0.0235398163856011,0.0193020527915883,0.0206869110506345,0.0292176495237188,0.0268874806430474
"19",0.0159022996492848,0.0250984556082173,0.0442215114698155,0.0218755028732798,0.068610824647819,0.02455194035061,0.0202811057692903,0.0216787656129678,0.0302705943113899,0.0280968182453556
"20",0.0169115645879737,0.025000585769621,0.044176376632313,0.0232160730112519,0.073297419541181,0.0262273553195482,0.0216600699460271,0.0229909565860476,0.0321736151486104,0.030722346705726
"21",0.0192745338362552,0.0196950783922517,0.0429955766679613,0.0256412436685746,0.103481144569056,0.0302328074634939,0.0247468084819605,0.0242691205368334,0.0375923188560356,0.0373926099771865
"22",0.0180413789474754,0.0224552211972679,0.042845749844126,0.0240076382916866,0.0852644963910241,0.0274427079340208,0.0230217928132648,0.0229321032097099,0.0336299698262003,0.032855166760619
"23",0.0238262116031778,0.0158080941024175,0.0404629679881479,0.0297959232397103,0.099970771424987,0.0295394261675403,0.0223140506541263,0.0250902721515196,0.0362487719588728,0.0372185935584762
"24",0.019042266396478,0.0142739633588549,0.0405725467737285,0.0274403825818692,0.0853274105935106,0.02825763858433,0.022746542470717,0.0250374747077751,0.0333149245712912,0.0344528366418765
"25",0.0195835293686569,0.0271631071511171,0.0400894361757604,0.0257081504540751,0.0887469376800931,0.0286301421789908,0.0239646766906062,0.0249631583956693,0.0352653414951235,0.0344487983411416
"26",0.019142494344575,0.0272341110367634,0.0397810864014221,0.0250707252101434,0.088645897177894,0.0280386919853174,0.0232279361088569,0.0243522484315664,0.0345264122643602,0.0336059195752396
"27",0.019203075613689,0.0275273659585039,0.0399504062243217,0.0250160884987554,0.0892067823177112,0.0280219664665451,0.0232354720588706,0.0244197427181546,0.0345319704402108,0.0336115602101767
"28",0.0191442718777086,0.0276554254195694,0.0403911046009959,0.0248343312831816,0.0890896234547379,0.0278101234520771,0.0231150579280979,0.0243502361732421,0.0343877661487859,0.0333980011066201
"29",0.0189864692235225,0.0276313603934608,0.0409473400800385,0.0245488389460595,0.0885113452547607,0.0274598443695792,0.0228864202329729,0.0241673614649501,0.0341142903668216,0.0330195612165076
"30",0.0187780761502167,0.02751175829232,0.0415587212565394,0.0242123283951472,0.0876727197974719,0.0270527276647032,0.0226113250182949,0.0239270864132649,0.0337798494354566,0.0325643235721154
"31",0.0185498890289202,0.0273196195754569,0.0421816670650558,0.0238524501212795,0.0866741828369031,0.0266145004171862,0.02230621933371,0.0236495322438528,0.0334069652094567,0.0320623900207863
"32",0.0183703683509798,0.027107189214894,0.0428144431374912,0.0235882618207183,0.0857164009257958,0.0262217107706068,0.0220585449095405,0.0234379270522068,0.03310553972637,0.0316365678068925
"33",0.0180236164984704,0.0267749383826866,0.0434067902606244,0.0230454906549305,0.0843591456332543,0.0256717595718836,0.0216086159923563,0.022995702226623,0.0325386938333035,0.0309809056035693
"34",0.0177924260375006,0.0264806782718709,0.0439941122334297,0.022686632888939,0.083203566372843,0.0252353064994546,0.0212920622606088,0.0226941422659063,0.0321435631668525,0.0304950233355497
"35",0.0175284065731705,0.0261317117443918,0.0445640711651316,0.0222852333604541,0.0819859442893842,0.0247543281832367,0.0209396667107926,0.0223499395167791,0.0316960060304813,0.0299468537549675
"36",0.0172818451737897,0.0257864476556033,0.0451160970402208,0.021904713332386,0.0807884178393497,0.0243005618504211,0.0206084351205296,0.0220233727936478,0.0312714833355323,0.0294321819301618
"37",0.0171208538008161,0.0254690969888381,0.0456563999185379,0.0216558420834563,0.079749665029912,0.0239207095848936,0.0203652264796074,0.0217838337441466,0.0309643665258947,0.028998132569721
"38",0.0168189991366142,0.0250963191769439,0.0461566083369097,0.0211949920341242,0.0784698638454909,0.0234440375586358,0.0199755758442997,0.0213946062650703,0.0304615871304782,0.0284429493771533
"39",0.0166014477355645,0.0247558050298905,0.046653874526246,0.0208584009554511,0.077344460205093,0.023038915771185,0.0196780438145051,0.0210955801310221,0.0300751210746369,0.0279746499401754
"40",0.0175158973754857,0.0249415447248629,0.0470751959531467,0.0220780717544458,0.0793225410816814,0.0241702801361239,0.0209174813927411,0.0222466947401974,0.0314985883162224,0.0293375121402929
"41",0.0164775355251736,0.0243312758239367,0.0475041606510618,0.0206838935575231,0.07589418540269,0.0226968868235181,0.01945081648099,0.0208616847800433,0.029768826973927,0.0274824427823718
"42",0.0162966433849549,0.0240761541131491,0.0479126553493709,0.0204199640408049,0.0749798333468643,0.0224550146655094,0.0192253485902584,0.0206354964435857,0.0294598640270461,0.027143469555312
"43",0.0161576276114026,0.0238145725886151,0.0483419819112472,0.0202172187819091,0.0741113260838737,0.0222227689483376,0.0190405877653572,0.0204493584912103,0.0292036396274426,0.0268250178514725
"44",0.0162513560174886,0.0237203439670724,0.0488420944826825,0.0204783412600714,0.0739022558469244,0.0222856691115941,0.0192736548530503,0.0206462489649723,0.0293951630856668,0.0268066067967377
"45",0.0158854809984872,0.0233106067640799,0.0491735200234709,0.0198422262393617,0.0724152045455207,0.0217661225210603,0.0186851207749724,0.0200833414994705,0.0287075432233684,0.0261877033087664
"46",0.015726952714447,0.0230398853321232,0.049582061095323,0.0196242496188448,0.0715393751509119,0.0215047290962389,0.0184815357416918,0.0198778410380941,0.0284288456344775,0.0258398385572174
"47",0.0155653478968875,0.0227626991111967,0.0499857399997328,0.0193891033662346,0.0706506074967683,0.021232247525636,0.0182715938032746,0.0196643347713891,0.0281412973027976,0.0254906089075713
"48",0.0153904351683779,0.0224728095800781,0.0504101463855251,0.019134352297074,0.0697522543029242,0.0209391230118073,0.0180419025711355,0.0194341327430704,0.0278345500550167,0.0251204406565754
"49",0.0152236232049555,0.0221899931380127,0.0508942615927132,0.018885278014367,0.0688662850864969,0.0206547203316862,0.0178223268281511,0.0192099366989905,0.0275372458836573,0.0247647195062731
"50",0.0152556954528109,0.0220195207838341,0.0513149910407598,0.0190163340762902,0.0685192361875334,0.0205831919876497,0.0179287052529224,0.0192733245768372,0.0276216105802283,0.0246392616461694
"51",0.0152577032936725,0.0218488892744165,0.0517662809686783,0.0190073029945087,0.0679884901911744,0.0204681551842725,0.0179628297776253,0.0192286847471892,0.027539748037764,0.0244445997411967
"52",0.0183226466624202,0.0204458345437282,0.0511157702189774,0.0220612558004315,0.0842661226367198,0.0247451183636888,0.0214222448103802,0.0229773354281422,0.0335693506066723,0.0333357322012836
"53",0.0152848326432208,0.0218878198064317,0.0519345828440102,0.0192021366892173,0.0687180001548793,0.0208405459923402,0.0179472883167709,0.0194193878886709,0.0278570433305778,0.0250127428752132
"54",0.0157715822466031,0.0221855903922609,0.0520756212319829,0.0200015712994932,0.0701945095861606,0.0214776078988591,0.0187241650551101,0.0201611742343706,0.0287078040001607,0.0258028847399722
"55",0.0153985810370378,0.0219916824105737,0.0522658518166999,0.0195664569639236,0.0694760092093012,0.0212858732368186,0.0182014178649331,0.0197934809140011,0.0283098402675326,0.0255654137096593
